id;titre;date;categorie;tags;resume;url;article_entier
8285;Les CHU de Montpellier, Angers et Saint-Étienne récompensés pour leurs projets numériques autour de la souveraineté;08/06/2026;Acteurs;IA, Congrès;PARIS (TICsanté) - Consacré cette année à la souveraineté, le prix de l'innovation décerné par les mutuelles Relyens, MGEN et la Mutuelle nationale des hospitaliers (MNH) a récompensé notamment les CHU de Montpellier, Angers et Saint-Étienne, lors du salon Santexpo, en mai.;https://www.ticsante.com/story?ID=8285;"PARIS (TICsanté) - Consacré cette année à la souveraineté, le prix de l'innovation décerné par les mutuelles Relyens, MGEN et la Mutuelle nationale des hospitaliers (MNH) a récompensé notamment les CHU de Montpellier, Angers et Saint-Étienne, lors du salon Santexpo, en mai. Cette nouvelle édition a recueilli ""12 dossiers d'une très grande qualité, issus de neuf CHU"", a souligné la présidente du jury, Anne-Marie Armanteras, présidente du conseil d'administration de l'Agence nationale de la performance sanitaire et médico-sociale (Anap). Le CHU de Montpellier a reçu le deuxième prix pour son projet ""Ce prix récompense l'établissement dans sa totalité pour sa stratégie déployée autour de l'intelligence artificielle (IA), qui comprend les soins et l'organisation du travail"", a présenté Anne-Marie Armanteras. ""En 2026, le problème de l'IA n'est pas la pertinence, car on sait que c'est utile et que cela va transformer la pratique. La problématique est multiple. Il s'agit de se demander comment on intègre l'IA dans nos pratiques, comment on la teste sur le terrain et comment on évalue sa valeur et son impact sur la transformation du travail et des pratiques, tout en mesurant son empreinte carbone et en évaluant le coût"", a détaillé le Pr David Morquin, directeur de la stratégie IA et de la gouvernance des données au CHU. Ce projet de transformation du CHU montpelliérain près de 15 millions d'euros (M€) de la part de l'État en ... Pour accéder à la suite de l’article, vous pouvez : Soit vous inscrire sur notre site ou vous identifier si vous êtes déjà inscrit Amel Mokrani Bois, DG de Dedalus: ""La France est une priorité pour le groupe"" PARIS (TICsanté) - La France est une priorité de Dedalus en matière d'investissement, notamment pour répondre aux demandes de plus en plus pressantes des établissements d'embarquer des solutions d'intelligence artificielle au sein du dossier patient informatisé (DPI), a affirmé la nouvelle directrice générale dans l'Hexagone de l'éditeur de DPI, Amel Mokrani Bois, dans un entretien accordé à TICsanté début mai. Plus d'un pharmacien hospitalier sur deux utilise déjà une IA générative (enquête nationale) MONTPELLIER (TICsanté) - Plus d'un professionnel de pharmacie hospitalière sur deux utilise déjà une intelligence artificielle (IA) générative dans sa pratique, principalement pour gagner du temps ou développer de nouveaux projets, selon une enquête nationale présentée le 27 mai au congrès Hopipharm, organisé par le Syndicat national des pharmaciens des établissements publics de santé (Synprefh) du 27 au 29 mai à Montpellier. La certification HDS du ministère des armées renouvelée L'espace européen des données de santé, un levier pour redonner du souffle à l'UE dans la recherche l'actualité des nouvelles technologies de santé Comment le CHU de Toulouse a amélioré son interopérabilité grâce à sa plateforme FHIR Le GHT Sud Lorraine et le GHT des Vosges vont déployer un DPI unique, une première Virginie Valentin: en matière de numérique, ""il ne faut plus parler d'applications ou d'outils, mais d'usages"" (vidéo) Les plateformes de téléconsultation, une économie encore en construction Softway Medical veut développer ""un réseau européen de valorisation des données de santé"" Le Ségur numérique doit passer du déploiement d'outils aux usages quotidiens (DNS) Des données patients dérobées aux espaces numériques régionaux de santé en 2025 ressurgissent sur le ""dark web"" Le CHU de Dijon et les établissements du GHT 21-52 préparent la bascule vers le DPI Hopital Manager Cybersécurité: des signalements en hausse mais une légère baisse des ""incidents qui comptent"" en 2025 (CERT Santé) Pour les cinq prochaines années, l'AP-HP creuse le sillon de la donnée Découvrez le site de référence sur la transformation numérique des industries de santé 14ᵉ congrès national de la sécurité des systèmes d'information en santé APM International 33, avenue de la République 75011 PARIS France Service Clients (Hot-Line de 9h00 à 18h00) : Tél. 01 48 06 54 92 APM International respecte votre vie privée. Les articles de nos journalistes sont en effet mis à votre disposition gratuitement grâce aux revenus publicitaires. le nombre d’affichages pour un utilisateur particulier, : nous utilisons des services de mesure d’audience permettant de générer des statistiques utiles pour nous aider à améliorer les sites Outils d’interaction avec les utilisateurs : nous utilisons des outils nous permettant d’interagir avec vous (pop-up, chat, etc …)"
8279;L'AP-HP et la plateforme des données de santé signent une feuille de route commune;04/06/2026;En bref;SIH, IA;"L'Assistance publique-hôpitaux de Paris (AP-HP) et la plateforme des données de santé (PDS) ont annoncé la signature d'un partenariat ""autour d'une feuille de route commune au service de la recherche, de l'innovation et de l'amélioration des soins grâce aux données de santé"", dans un communiqué publié le 2 juin.";https://www.ticsante.com/story?ID=8279;"L'Assistance publique-hôpitaux de Paris (AP-HP) et la plateforme des données de santé (PDS) ont annoncé la signature d'un partenariat ""autour d'une feuille de route commune au service de la recherche, de l'innovation et de l'amélioration des soins grâce aux données de santé"", dans un communiqué publié le 2 juin. Les deux partenaires mentionnent plusieurs priorités: ""le développement de projets de recherche médicale d'ampleur"" ""le passage à l'échelle et la mutualisation des infrastructures techniques nécessaires à ces projets"" ""le partage de bases de données d'intérêt national"" ""le développement et l'évaluation d'outils d'IA de confiance en santé"" ""la construction de communs numériques autour de la valorisation des données pour servir l'écosystème de recherche et d'innovation"". Ce partenariat prolonge une collaboration déjà ancienne entre les deux acteurs, qui font valoir ""51 projets communs et plusieurs initiatives structurantes à l'échelle nationale et européenne"". Ils mentionnent la banque nationale de données maladies rares , French_HealthData_EU, Orchidée, Quantum et Shaiped. Il va aussi servir à ""anticiper l'entrée en vigueur du règlement EEDS en France, notamment dans la perspective de la création d'un réseau de détenteurs de données de confiance au sens du règlement"", souligne Hela Ghariani, La PDS et l'AP-HP souhaitent aussi ""renforcer leurs actions communes de sensibili... Pour accéder à la suite de l’article, vous pouvez : Soit vous inscrire sur notre site ou vous identifier si vous êtes déjà inscrit L'éditeur britannique Semble lève 35 millions d'euros, avec le marché français dans le viseur L'éditeur britannique Semble, qui fournit des solutions pour les libéraux et les structures en ville, a levé 35 millions d'euros dans le cadre d'une série C, notamment pour poursuivre son développement en France, a-t-il annoncé dans un communiqué le 4 juin. Morgane Le Bail remplace Line Farah comme conseillère ""prévention, santé publique et numérique"" au cabinet de Stéphanie Rist PARIS (TICsanté) - Morgane Le Bail remplace Line Farah comme conseillère ""prévention, santé publique et numérique"" au cabinet de la ministre de la santé, des familles, de l'autonomie et des personnes handicapées, Stéphanie Rist, a confirmé ce dernier à TICsanté le 2 juin. En Allemagne, une cyberattaque contre un grossiste a interrompu les livraisons de médicaments de 130 hôpitaux pendant une semaine Le Danemark et l'Écosse misent sur le numérique pour l'accès aux soins de santé mentale l'actualité des nouvelles technologies de santé Comment le CHU de Toulouse a amélioré son interopérabilité grâce à sa plateforme FHIR Le GHT Sud Lorraine et le GHT des Vosges vont déployer un DPI unique, une première Virginie Valentin: en matière de numérique, ""il ne faut plus parler d'applications ou d'outils, mais d'usages"" (vidéo) Les plateformes de téléconsultation, une économie encore en construction Softway Medical veut développer ""un réseau européen de valorisation des données de santé"" Le Ségur numérique doit passer du déploiement d'outils aux usages quotidiens (DNS) Des données patients dérobées aux espaces numériques régionaux de santé en 2025 ressurgissent sur le ""dark web"" Le CHU de Dijon et les établissements du GHT 21-52 préparent la bascule vers le DPI Hopital Manager Cybersécurité: des signalements en hausse mais une légère baisse des ""incidents qui comptent"" en 2025 (CERT Santé) Pour les cinq prochaines années, l'AP-HP creuse le sillon de la donnée Découvrez le site de référence sur la transformation numérique des industries de santé 14ᵉ congrès national de la sécurité des systèmes d'information en santé APM International 33, avenue de la République 75011 PARIS France Service Clients (Hot-Line de 9h00 à 18h00) : Tél. 01 48 06 54 92 APM International respecte votre vie privée. Les articles de nos journalistes sont en effet mis à votre disposition gratuitement grâce aux revenus publicitaires. le nombre d’affichages pour un utilisateur particulier, : nous utilisons des services de mesure d’audience permettant de générer des statistiques utiles pour nous aider à améliorer les sites Outils d’interaction avec les utilisateurs : nous utilisons des outils nous permettant d’interagir avec vous (pop-up, chat, etc …)"
8275;"Amel Mokrani Bois, DG de Dedalus: ""La France est une priorité pour le groupe""";02/06/2026;Acteurs;SIH, DPI, IA, Interview;PARIS (TICsanté) - La France est une priorité de Dedalus en matière d'investissement, notamment pour répondre aux demandes de plus en plus pressantes des établissements d'embarquer des solutions d'intelligence artificielle au sein du dossier patient informatisé (DPI), a affirmé la nouvelle directrice générale dans l'Hexagone de l'éditeur de DPI, Amel Mokrani Bois, dans un entretien accordé à TICsanté début mai.;https://www.ticsante.com/story?ID=8275;"PARIS (TICsanté) - La France est une priorité de Dedalus en matière d'investissement, notamment pour répondre aux demandes de plus en plus pressantes des établissements d'embarquer des solutions d'intelligence artificielle au sein du dossier patient informatisé (DPI), a affirmé la nouvelle directrice générale dans l'Hexagone de l'éditeur de DPI, Amel Mokrani Bois, dans un entretien accordé à TICsanté début mai. Ingénieure de formation et diplômée de l'École nationale supérieure de l'électronique et de ses applications (Ensea), Amel Mokrani Bois a par ailleurs été responsable des ventes en Asie chez Qualcomm, entre 2015 et 2019, et a occupé plusieurs postes de direction chez Caresyntax, une société allemande spécialisée dans la collecte et l'analyse de données en chirurgie, entre 2021 et 2025. Elle a été choisie par l'éditeur italien Dedalus pour diriger la filiale française pour son expérience à l'international et sa connaissance des marchés européens dans un contexte de ""transformation du monde de la santé digitale"", a-t-elle expliqué. ""En France, les sociétés n'ont pas toutes fait leur transition"" et l'apport d'un dossier patient informatisé (DPI) Care4U ""nouvelle génération"" doit permettre de rattraper ce retard, avec une ""plateforme technologique socle p... Pour accéder à la suite de l’article, vous pouvez : Soit vous inscrire sur notre site ou vous identifier si vous êtes déjà inscrit Les CHU de Montpellier, Angers et Saint-Étienne récompensés pour leurs projets numériques autour de la souveraineté PARIS (TICsanté) - Consacré cette année à la souveraineté, le prix de l'innovation décerné par les mutuelles Relyens, MGEN et la Mutuelle nationale des hospitaliers (MNH) a récompensé notamment les CHU de Montpellier, Angers et Saint-Étienne, lors du salon Santexpo, en mai. Plus d'un pharmacien hospitalier sur deux utilise déjà une IA générative (enquête nationale) MONTPELLIER (TICsanté) - Plus d'un professionnel de pharmacie hospitalière sur deux utilise déjà une intelligence artificielle (IA) générative dans sa pratique, principalement pour gagner du temps ou développer de nouveaux projets, selon une enquête nationale présentée le 27 mai au congrès Hopipharm, organisé par le Syndicat national des pharmaciens des établissements publics de santé (Synprefh) du 27 au 29 mai à Montpellier. Plus d'un pharmacien hospitalier sur deux utilise déjà une IA générative (enquête nationale) Un principe de portabilité des données traitées par les logiciels de gestion des dossiers patients inscrit dans la loi l'actualité des nouvelles technologies de santé Comment le CHU de Toulouse a amélioré son interopérabilité grâce à sa plateforme FHIR Le GHT Sud Lorraine et le GHT des Vosges vont déployer un DPI unique, une première Virginie Valentin: en matière de numérique, ""il ne faut plus parler d'applications ou d'outils, mais d'usages"" (vidéo) Les plateformes de téléconsultation, une économie encore en construction Softway Medical veut développer ""un réseau européen de valorisation des données de santé"" Le Ségur numérique doit passer du déploiement d'outils aux usages quotidiens (DNS) Des données patients dérobées aux espaces numériques régionaux de santé en 2025 ressurgissent sur le ""dark web"" Le CHU de Dijon et les établissements du GHT 21-52 préparent la bascule vers le DPI Hopital Manager Cybersécurité: des signalements en hausse mais une légère baisse des ""incidents qui comptent"" en 2025 (CERT Santé) Pour les cinq prochaines années, l'AP-HP creuse le sillon de la donnée Découvrez le site de référence sur la transformation numérique des industries de santé 14ᵉ congrès national de la sécurité des systèmes d'information en santé APM International 33, avenue de la République 75011 PARIS France Service Clients (Hot-Line de 9h00 à 18h00) : Tél. 01 48 06 54 92 APM International respecte votre vie privée. Les articles de nos journalistes sont en effet mis à votre disposition gratuitement grâce aux revenus publicitaires. le nombre d’affichages pour un utilisateur particulier, : nous utilisons des services de mesure d’audience permettant de générer des statistiques utiles pour nous aider à améliorer les sites Outils d’interaction avec les utilisateurs : nous utilisons des outils nous permettant d’interagir avec vous (pop-up, chat, etc …)"
8274;Plus d'un pharmacien hospitalier sur deux utilise déjà une IA générative (enquête nationale);02/06/2026;Acteurs;IA, Congrès;MONTPELLIER (TICsanté) - Plus d'un professionnel de pharmacie hospitalière sur deux utilise déjà une intelligence artificielle (IA) générative dans sa pratique, principalement pour gagner du temps ou développer de nouveaux projets, selon une enquête nationale présentée le 27 mai au congrès Hopipharm, organisé par le Syndicat national des pharmaciens des établissements publics de santé (Synprefh) du 27 au 29 mai à Montpellier.;https://www.ticsante.com/story?ID=8274;"MONTPELLIER (TICsanté) - Plus d'un professionnel de pharmacie hospitalière sur deux utilise déjà une intelligence artificielle (IA) générative dans sa pratique, principalement pour gagner du temps ou développer de nouveaux projets, selon une enquête nationale présentée le 27 mai au congrès Hopipharm, organisé par le Syndicat national des pharmaciens des établissements publics de santé (Synprefh) du 27 au 29 mai à Montpellier. Les résultats ont été présentés, lors d'une session consacrée aux ""technologies pharmaceutiques, management et RSE"", par Fabrice Vidal, pharmacien hospitalier au CH de Dax, à partir d'une étude nationale menée à son initiative à l'automne 2025 auprès des professionnels de pharmacie hospitalière. Le questionnaire en ligne, composé de 35 questions, a été diffusé dans toute la France auprès d'environ 6.000 pharmaciens hospitaliers, internes, préparateurs en pharmacie hospitalière et cadres de santé via plusieurs réseaux professionnels et institutionnels. Au total, 525 professionnels ont répondu à l'enquête. Parmi eux, 55% déclarent utiliser au moins une IA générative dans leur activité professionnelle. Les générations Y et Z y recourent significativement davantage que les professionnels nés avant 1981. ""Le grand défi, aujourd'hui, c'est d'essayer de réunir toutes les générations autour de l'IA"", a commenté Fabrice Vidal durant sa présentation. Une adoption déjà bien installée dans les usages quotidiens L'étude montre que les IA génératives commencent à s'installer dans le fonctionnement quotidien des pharmacies à usage intérieur (PUI), notamment dans les tâches administratives, l... Pour accéder à la suite de l’article, vous pouvez : Soit vous inscrire sur notre site ou vous identifier si vous êtes déjà inscrit Les CHU de Montpellier, Angers et Saint-Étienne récompensés pour leurs projets numériques autour de la souveraineté PARIS (TICsanté) - Consacré cette année à la souveraineté, le prix de l'innovation décerné par les mutuelles Relyens, MGEN et la Mutuelle nationale des hospitaliers (MNH) a récompensé notamment les CHU de Montpellier, Angers et Saint-Étienne, lors du salon Santexpo, en mai. Amel Mokrani Bois, DG de Dedalus: ""La France est une priorité pour le groupe"" PARIS (TICsanté) - La France est une priorité de Dedalus en matière d'investissement, notamment pour répondre aux demandes de plus en plus pressantes des établissements d'embarquer des solutions d'intelligence artificielle au sein du dossier patient informatisé (DPI), a affirmé la nouvelle directrice générale dans l'Hexagone de l'éditeur de DPI, Amel Mokrani Bois, dans un entretien accordé à TICsanté début mai. La DNS espère généraliser d'ici à début 2027 un premier usage de l'IA dans Mon espace santé Amel Mokrani Bois, DG de Dedalus: ""La France est une priorité pour le groupe"" l'actualité des nouvelles technologies de santé Comment le CHU de Toulouse a amélioré son interopérabilité grâce à sa plateforme FHIR Le GHT Sud Lorraine et le GHT des Vosges vont déployer un DPI unique, une première Virginie Valentin: en matière de numérique, ""il ne faut plus parler d'applications ou d'outils, mais d'usages"" (vidéo) Les plateformes de téléconsultation, une économie encore en construction Softway Medical veut développer ""un réseau européen de valorisation des données de santé"" Le Ségur numérique doit passer du déploiement d'outils aux usages quotidiens (DNS) Des données patients dérobées aux espaces numériques régionaux de santé en 2025 ressurgissent sur le ""dark web"" Le CHU de Dijon et les établissements du GHT 21-52 préparent la bascule vers le DPI Hopital Manager Cybersécurité: des signalements en hausse mais une légère baisse des ""incidents qui comptent"" en 2025 (CERT Santé) Pour les cinq prochaines années, l'AP-HP creuse le sillon de la donnée Découvrez le site de référence sur la transformation numérique des industries de santé 14ᵉ congrès national de la sécurité des systèmes d'information en santé APM International 33, avenue de la République 75011 PARIS France Service Clients (Hot-Line de 9h00 à 18h00) : Tél. 01 48 06 54 92 APM International respecte votre vie privée. Les articles de nos journalistes sont en effet mis à votre disposition gratuitement grâce aux revenus publicitaires. le nombre d’affichages pour un utilisateur particulier, : nous utilisons des services de mesure d’audience permettant de générer des statistiques utiles pour nous aider à améliorer les sites Outils d’interaction avec les utilisateurs : nous utilisons des outils nous permettant d’interagir avec vous (pop-up, chat, etc …)"
8273;La DNS espère généraliser d'ici à début 2027 un premier usage de l'IA dans Mon espace santé;02/06/2026;Politique;IA, Congrès;La délégation au numérique en santé (DNS) espère généraliser d'ici à fin 2026-début 2027 un premier usage de l'intelligence artificielle (IA) dans Mon espace santé, ont fait savoir Pauline Choné, directrice de projet sur la stratégie IA à la DNS, et Pierre Dubreuil, directeur de projet à la DNS, lors d'une présentation au salon Santexpo le 19 mai.;https://www.ticsante.com/story?ID=8273;"La délégation au numérique en santé (DNS) espère généraliser d'ici à fin 2026-début 2027 un premier usage de l'intelligence artificielle (IA) dans Mon espace santé, ont fait savoir Pauline Choné, directrice de projet sur la stratégie IA à la DNS, et Pierre Dubreuil, directeur de projet à la DNS, lors d'une présentation au salon Santexpo le 19 mai. identifiés par la DNS pour améliorer Mon espace santé. Un groupe copiloté par la DNS et Numeum Deux axes avaient été identifiés, ont expliqué les deux représentants de la DNS. L'un tourné vers les usagers, pour dépister plus précocement et accompagner de façon personnalisée. L'autre, concernant davantage les professionnels de santé, vise à faciliter la compréhension et l'analyse de l'historique médical, alors que la masse de documents dans Mon espace santé Le deuxième axe a été priorisé, en raison d'une concordance entre l'objectif et la maturité des technologies. Deux grands types de besoins ont été déterminés, la synthèse des documents présents dans Mon espace santé et la recherche avancée. D'autres acteurs s'activent déjà sur ce créneau de la synthèse médicale, avec lesquels il faudra s'articuler, ont reconnu les représentants de la DNS: les éditeurs d'une part et les établissements de santé d'autre part. Face à cela, la DNS compte ""enclencher une dynamique partenariale"", mentionnant une mutualisation partielle et des partenariats pour tester et valider le modèle d'IA. Pour accéder à la suite de l’article, vous pouvez : Soit vous inscrire sur notre site ou vous identifier si vous êtes déjà inscrit L'espace européen des données de santé, un levier pour redonner du souffle à l'UE dans la recherche PARIS (TICsanté) - Le règlement créant un espace européen des données de santé (EEDS) constitue un levier pour redonner du souffle à l'Union européenne dans la recherche, ont estimé les intervenants de la table ronde ""Souveraineté en santé: de la donnée à l'IA, construire l'Europe qui soigne"", organisée en mai dans le cadre du salon Santexpo. Les patients trop peu consultés sur le déploiement de l'IA (OMS Europe) COPENHAGUE (TICsanté) - Les patients ne sont pas assez consultés par les États déployant l'intelligence artificielle (IA) dans la santé, a déploré David Novillo Ortiz, responsable des données, de l'IA et de la santé numérique de l'Organisation mondiale de la santé pour l'Europe (OMS Europe), le 20 mai au congrès HIMSS (Healthcare Information and Management Systems Society) Europe, qui s'est tenu à Copenhague du 19 au 21 mai. Comment le français MedGPT se fait une place sur le marché des IA médicales Plus d'un pharmacien hospitalier sur deux utilise déjà une IA générative (enquête nationale) l'actualité des nouvelles technologies de santé Comment le CHU de Toulouse a amélioré son interopérabilité grâce à sa plateforme FHIR Le GHT Sud Lorraine et le GHT des Vosges vont déployer un DPI unique, une première Virginie Valentin: en matière de numérique, ""il ne faut plus parler d'applications ou d'outils, mais d'usages"" (vidéo) Les plateformes de téléconsultation, une économie encore en construction Softway Medical veut développer ""un réseau européen de valorisation des données de santé"" Le Ségur numérique doit passer du déploiement d'outils aux usages quotidiens (DNS) Des données patients dérobées aux espaces numériques régionaux de santé en 2025 ressurgissent sur le ""dark web"" Le CHU de Dijon et les établissements du GHT 21-52 préparent la bascule vers le DPI Hopital Manager Cybersécurité: des signalements en hausse mais une légère baisse des ""incidents qui comptent"" en 2025 (CERT Santé) Pour les cinq prochaines années, l'AP-HP creuse le sillon de la donnée Découvrez le site de référence sur la transformation numérique des industries de santé 14ᵉ congrès national de la sécurité des systèmes d'information en santé APM International 33, avenue de la République 75011 PARIS France Service Clients (Hot-Line de 9h00 à 18h00) : Tél. 01 48 06 54 92 APM International respecte votre vie privée. Les articles de nos journalistes sont en effet mis à votre disposition gratuitement grâce aux revenus publicitaires. le nombre d’affichages pour un utilisateur particulier, : nous utilisons des services de mesure d’audience permettant de générer des statistiques utiles pour nous aider à améliorer les sites Outils d’interaction avec les utilisateurs : nous utilisons des outils nous permettant d’interagir avec vous (pop-up, chat, etc …)"
8272;Comment le français MedGPT se fait une place sur le marché des IA médicales;01/06/2026;Acteurs;IA, Hébergement, Startup, Congrès;PARIS (TICsanté) - L'outil d'intelligence artificielle (IA) médicale MedGPT, développé par l'entreprise bordelaise Synapse Medicine, poursuit son déploiement dans les établissements de santé, alors que la souveraineté numérique est devenue un enjeu de préoccupation, a expliqué son directeur médical et cofondateur Louis Létinier, lors d'une présentation le 20 mai à Santexpo accompagnée de témoignages de CHU utilisateurs.;https://www.ticsante.com/story?ID=8272;"PARIS (TICsanté) - L'outil d'intelligence artificielle (IA) médicale MedGPT, développé par l'entreprise bordelaise Synapse Medicine, poursuit son déploiement dans les établissements de santé, alors que la souveraineté numérique est devenue un enjeu de préoccupation, a expliqué son directeur médical et cofondateur Louis Létinier, lors d'une présentation le 20 mai à Santexpo accompagnée de témoignages de CHU utilisateurs. Le paysage des outils d'IA générative utilisés par les professionnels de santé est foisonnant, a résumé Louis Létinier en introduction, les classant en trois catégories: les IA généralistes, comme ChatGPT, les IA spécialisées en santé (OpenEvidence, Microsoft Dragon Copilot, Glass Health, Clinical Key…) et les IA françaises spécialisées, au rang desquelles donc MedGPT, mais aussi Mediscuss, Notaview ou encore Pulselife. MedGPT est l'IA d'aide à la décision clinique la plus utilisée en France, vante l'entreprise, avec 154.000 utilisateurs vérifiés. Elle vise plus de 500.000 utilisateurs d'ici à la fin de l'année, a précisé Louis Létinier. Le logiciel est intégré dans plus de 10 logiciels métiers, a-t-il encore mis en avant. Mi-mai, il a ainsi annoncé son intégration dans le dossier patient informatisé DPI Maincare IC (Docaposte Santé). Trois CHU sont déjà partenaires: Poitiers, Bordeaux et récemment Brest. L'entreprise ambitionne de déployer 50% des CHU d'ici la fin de l'année. Le logiciel n'est pas payant et n'a pas vocation à le devenir. En revanche, Synapse se nourrit des retours des usagers pour améliorer son produit. L'outil est financé par les autres activités de l'entrepris... Pour accéder à la suite de l’article, vous pouvez : Soit vous inscrire sur notre site ou vous identifier si vous êtes déjà inscrit Les CHU de Montpellier, Angers et Saint-Étienne récompensés pour leurs projets numériques autour de la souveraineté PARIS (TICsanté) - Consacré cette année à la souveraineté, le prix de l'innovation décerné par les mutuelles Relyens, MGEN et la Mutuelle nationale des hospitaliers (MNH) a récompensé notamment les CHU de Montpellier, Angers et Saint-Étienne, lors du salon Santexpo, en mai. Amel Mokrani Bois, DG de Dedalus: ""La France est une priorité pour le groupe"" PARIS (TICsanté) - La France est une priorité de Dedalus en matière d'investissement, notamment pour répondre aux demandes de plus en plus pressantes des établissements d'embarquer des solutions d'intelligence artificielle au sein du dossier patient informatisé (DPI), a affirmé la nouvelle directrice générale dans l'Hexagone de l'éditeur de DPI, Amel Mokrani Bois, dans un entretien accordé à TICsanté début mai. L'Allemagne investit 1,8 milliard d'euros pour améliorer la cybersécurité de la santé La DNS espère généraliser d'ici à début 2027 un premier usage de l'IA dans Mon espace santé l'actualité des nouvelles technologies de santé Comment le CHU de Toulouse a amélioré son interopérabilité grâce à sa plateforme FHIR Le GHT Sud Lorraine et le GHT des Vosges vont déployer un DPI unique, une première Virginie Valentin: en matière de numérique, ""il ne faut plus parler d'applications ou d'outils, mais d'usages"" (vidéo) Les plateformes de téléconsultation, une économie encore en construction Softway Medical veut développer ""un réseau européen de valorisation des données de santé"" Le Ségur numérique doit passer du déploiement d'outils aux usages quotidiens (DNS) Des données patients dérobées aux espaces numériques régionaux de santé en 2025 ressurgissent sur le ""dark web"" Le CHU de Dijon et les établissements du GHT 21-52 préparent la bascule vers le DPI Hopital Manager Cybersécurité: des signalements en hausse mais une légère baisse des ""incidents qui comptent"" en 2025 (CERT Santé) Pour les cinq prochaines années, l'AP-HP creuse le sillon de la donnée Découvrez le site de référence sur la transformation numérique des industries de santé 14ᵉ congrès national de la sécurité des systèmes d'information en santé APM International 33, avenue de la République 75011 PARIS France Service Clients (Hot-Line de 9h00 à 18h00) : Tél. 01 48 06 54 92 APM International respecte votre vie privée. Les articles de nos journalistes sont en effet mis à votre disposition gratuitement grâce aux revenus publicitaires. le nombre d’affichages pour un utilisateur particulier, : nous utilisons des services de mesure d’audience permettant de générer des statistiques utiles pour nous aider à améliorer les sites Outils d’interaction avec les utilisateurs : nous utilisons des outils nous permettant d’interagir avec vous (pop-up, chat, etc …)"
